rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
,,Goal Directed Planning,2914302,,GDP-11,,,,,,,,,,,,,,,,,,cornwall.png,huntsville.png,,undefinedimgLdrag08:[x1:74 x2:211 y1:210 y2:188]drag08drag07:[x1:211 x2:515 y1:188 y2:139]drag07drag06:[x1:515 x2:663 y1:139 y2:256]drag06drag03:[x1:663 x2:787 y1:256 y2:227]drag03drag04:[x1:787 x2:907 y1:227 y2:233]drag04imgR:[x1:907 x2:1074 y1:233 y2:210],true,undefinedimgLdrag05:[x1:74 x2:342 y1:210 y2:160]drag05drag04:[x1:342 x2:766 y1:160 y2:131]drag04imgR:[x1:766 x2:1074 y1:131 y2:210],,,,,,,
,,Goal Directed Planning,2928817,,GDP-12,,,,,,,,,,,,,,,,,,racine.png,hotsprings.png,,undefinedimgLdrag03:[x1:74 x2:443 y1:210 y2:60]drag03imgR:[x1:443 x2:1074 y1:60 y2:210],false,,,,,,,,
,,Goal Directed Planning,2954556,,GDP-13,,,,,,,,,,,,,,,,,,racine.png,cornwall.png,,undefinedimgLdrag04:[x1:74 x2:527 y1:210 y2:81]drag04drag12:[x1:527 x2:695 y1:81 y2:83]drag12imgR:[x1:695 x2:1074 y1:83 y2:210],false,,,,,,,,
,,Goal Directed Planning,3015920,,GDP-14,,,,,,,,,,,,,,,,,,hanover.png,newhope.png,,undefinedimgLdrag12:[x1:74 x2:401 y1:210 y2:130]drag12drag10:[x1:401 x2:734 y1:130 y2:86]drag10imgR:[x1:734 x2:1074 y1:86 y2:210],true,undefinedimgLdrag02:[x1:74 x2:303 y1:210 y2:105]drag02drag03:[x1:303 x2:470 y1:105 y2:150]drag03drag06:[x1:470 x2:659 y1:150 y2:60]drag06drag07:[x1:659 x2:903 y1:60 y2:173]drag07imgR:[x1:903 x2:1074 y1:173 y2:210],,,,,,,
,,Goal Directed Planning,3083506,,GDP-15,,,,,,,,,,,,,,,,,,westpalmbeach.png,huntsville.png,,undefinedimgLdrag02:[x1:74 x2:362 y1:210 y2:156]drag02drag04:[x1:362 x2:718 y1:156 y2:140]drag04imgR:[x1:718 x2:1074 y1:140 y2:210],false,,,,,,,,
,,Goal Directed Planning,3096872,,GDP-16,,,,,,,,,,,,,,,,,,leesburg.png,hanover.png,,undefinedimgLdrag02:[x1:74 x2:383 y1:210 y2:60]drag02imgR:[x1:383 x2:1074 y1:60 y2:210],false,,,,,,,,
,,Goal Directed Planning,3114748,,GDP-17,,,,,,,,,,,,,,,,,,racine.png,gatlinburg.png,,undefinedimgLdrag04:[x1:74 x2:531 y1:210 y2:60]drag04imgR:[x1:531 x2:1074 y1:60 y2:210],false,,,,,,,,
,,Goal Directed Planning,3204322,,GDP-18,,,,,,,,,,,,,,,,,,gatlinburg.png,cornwall.png,,undefinedimgLdrag04:[x1:74 x2:269 y1:210 y2:204]drag04drag02:[x1:269 x2:412 y1:204 y2:167]drag02drag06:[x1:412 x2:595 y1:167 y2:60]drag06drag07:[x1:595 x2:801 y1:60 y2:61]drag07drag08:[x1:801 x2:770 y1:61 y2:205]drag08imgR:[x1:770 x2:1074 y1:205 y2:210],false,,,,,,,,
,,Goal Directed Planning,3273938,,GDP-19,,,,,,,,,,,,,,,,,,gatlinburg.png,hotsprings.png,,undefineddrag04imgL:[x1:317 x2:74 y1:163 y2:210]drag04drag02:[x1:317 x2:604 y1:163 y2:79]drag02drag03:[x1:604 x2:766 y1:79 y2:175]drag03imgR:[x1:766 x2:1074 y1:175 y2:210],true,undefinedimgLdrag04:[x1:74 x2:256 y1:210 y2:217]drag04drag12:[x1:256 x2:483 y1:217 y2:123]drag12drag11:[x1:483 x2:751 y1:123 y2:77]drag11drag09:[x1:751 x2:915 y1:77 y2:118]drag09imgR:[x1:915 x2:1074 y1:118 y2:210],,,,,,,
,,Goal Directed Planning,3333588,,GDP-20,,,,,,,,,,,,,,,,,,leesburg.png,carmel.png,,undefinedimgLdrag02:[x1:74 x2:290 y1:210 y2:127]drag02drag03:[x1:290 x2:473 y1:127 y2:127]drag03drag06:[x1:473 x2:616 y1:127 y2:60]drag06drag07:[x1:616 x2:812 y1:60 y2:144]drag07imgR:[x1:812 x2:1074 y1:144 y2:210],false,,,,,,,,
,,Goal Directed Planning,3410547,,GDP-21,,,,,,,,,,,,,,,,,,leesburg.png,newhope.png,,undefinedimgLdrag02:[x1:74 x2:326 y1:210 y2:155]drag02drag04:[x1:326 x2:473 y1:155 y2:116]drag04drag05:[x1:473 x2:579 y1:116 y2:78]drag05drag10:[x1:579 x2:832 y1:78 y2:60]drag10imgR:[x1:832 x2:1074 y1:60 y2:210],true,undefinedimgLdrag13:[x1:74 x2:229 y1:210 y2:210]drag13drag07:[x1:229 x2:579 y1:210 y2:60]drag07imgR:[x1:579 x2:1074 y1:60 y2:210],,,,,,,
,,Goal Directed Planning,3443037,,GDP-22,,,,,,,,,,,,,,,,,,leesburg.png,shreveport.png,,undefinedimgLdrag02:[x1:74 x2:343 y1:210 y2:60]drag02drag03:[x1:343 x2:499 y1:60 y2:60]drag03drag06:[x1:499 x2:667 y1:60 y2:82]drag06imgR:[x1:667 x2:1074 y1:82 y2:210],false,,,,,,,,
,,Goal Directed Planning,3463815,,GDP-23,,,,,,,,,,,,,,,,,,gatlinburg.png,boulder.png,,undefinedimgLdrag04:[x1:74 x2:294 y1:210 y2:209]drag04drag12:[x1:294 x2:653 y1:209 y2:197]drag12imgR:[x1:653 x2:1074 y1:197 y2:210],false,,,,,,,,
,,Goal Directed Planning,3490625,,GDP-24,,,,,,,,,,,,,,,,,,hanover.png,cornwall.png,,undefinedimgLdrag12:[x1:74 x2:314 y1:210 y2:225]drag12drag11:[x1:314 x2:652 y1:225 y2:143]drag11imgR:[x1:652 x2:1074 y1:143 y2:210],false,,,,,,,,
,,Goal Directed Planning,3534853,,GDP-25,,,,,,,,,,,,,,,,,,shreveport.png,carmel.png,,undefinedimgLdrag08:[x1:74 x2:346 y1:210 y2:150]drag08drag07:[x1:346 x2:646 y1:150 y2:143]drag07imgR:[x1:646 x2:1074 y1:143 y2:210],true,undefinedimgLdrag06:[x1:74 x2:410 y1:210 y2:159]drag06drag07:[x1:410 x2:753 y1:159 y2:169]drag07imgR:[x1:753 x2:1074 y1:169 y2:210],,,,,,,
,,Goal Directed Planning,3575572,,GDP-26,,,,,,,,,,,,,,,,,,newhope.png,carmel.png,,undefinedimgLdrag09:[x1:74 x2:371 y1:210 y2:161]drag09drag06:[x1:371 x2:560 y1:161 y2:210]drag06drag07:[x1:560 x2:874 y1:210 y2:169]drag07imgR:[x1:874 x2:1074 y1:169 y2:210],false,,,,,,,,
,,Goal Directed Planning,3588646,,GDP-27,,,,,,,,,,,,,,,,,,hotsprings.png,carmel.png,,undefinedimgLdrag07:[x1:74 x2:640 y1:210 y2:144]drag07imgR:[x1:640 x2:1074 y1:144 y2:210],false,,,,,,,,
,,Goal Directed Planning,3661797,,GDP-28,,,,,,,,,,,,,,,,,,leesburg.png,peoria.png,,undefinedimgLdrag02:[x1:74 x2:291 y1:210 y2:143]drag02drag03:[x1:291 x2:511 y1:143 y2:92]drag03drag06:[x1:511 x2:688 y1:92 y2:118]drag06imgR:[x1:688 x2:1074 y1:118 y2:210],true,undefinedimgLdrag02:[x1:74 x2:289 y1:210 y2:206]drag02drag04:[x1:289 x2:549 y1:206 y2:182]drag04drag09:[x1:549 x2:690 y1:182 y2:71]drag09imgR:[x1:690 x2:1074 y1:71 y2:210],,,,,,,
,,Goal Directed Planning,3696585,,GDP-29,,,,,,,,,,,,,,,,,,westpalmbeach.png,gatlinburg.png,,undefinedimgLdrag11:[x1:74 x2:439 y1:210 y2:185]drag11drag12:[x1:439 x2:649 y1:185 y2:236]drag12drag04:[x1:649 x2:902 y1:236 y2:214]drag04imgR:[x1:902 x2:1074 y1:214 y2:210],false,,,,,,,,
,,Goal Directed Planning,3711728,,GDP-30,,,,,,,,,,,,,,,,,,newhope.png,boulder.png,,undefinedimgLdrag09:[x1:74 x2:552 y1:210 y2:340]imgRdrag09:[x1:1074 x2:552 y1:210 y2:340],false,,,,,,,,
,,Goal Directed Planning,3821429,,GDP-31,,,,,,,,,,,,,,,,,,leesburg.png,cornwall.png,,undefinedimgLdrag02:[x1:74 x2:367 y1:210 y2:183]drag02drag03:[x1:367 x2:505 y1:183 y2:99]drag03drag11:[x1:505 x2:740 y1:99 y2:91]drag11imgR:[x1:740 x2:1074 y1:91 y2:210],true,undefinedimgLdrag13:[x1:74 x2:292 y1:210 y2:164]drag13drag06:[x1:292 x2:490 y1:164 y2:156]drag06drag07:[x1:490 x2:650 y1:156 y2:150]drag07drag08:[x1:650 x2:828 y1:150 y2:118]drag08imgR:[x1:828 x2:1074 y1:118 y2:210],,,,,,,
,,Goal Directed Planning,3851904,,GDP-32,,,,,,,,,,,,,,,,,,newhope.png,huntsville.png,,undefinedimgLdrag10:[x1:74 x2:461 y1:210 y2:153]drag10drag05:[x1:461 x2:645 y1:153 y2:168]drag05drag04:[x1:645 x2:835 y1:168 y2:146]drag04imgR:[x1:835 x2:1074 y1:146 y2:210],false,,,,,,,,
192419.10000002384,,intro_1,4044348,,instruct,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40752.90000003576,,intro_2,4085157,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182.300000011921,,intro_3,4090351,,instruct,,1,Next,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Graph Reconstruction,4238899,,,,,,,,,,,,,,,,,,,,,,,undefineddrag10drag08:[x1:128 x2:275 y1:159 y2:212]drag08drag07:[x1:275 x2:437 y1:212 y2:191]drag07drag09:[x1:437 x2:549 y1:191 y2:147]drag09drag06:[x1:549 x2:646 y1:147 y2:179]drag06drag03:[x1:646 x2:744 y1:179 y2:197]drag03drag11:[x1:744 x2:853 y1:197 y2:187]drag11drag12:[x1:853 x2:977 y1:187 y2:158]drag12drag04:[x1:977 x2:1116 y1:158 y2:166]drag04drag05:[x1:1116 x2:1049 y1:166 y2:346]drag05drag02:[x1:1049 x2:865 y1:346 y2:390]drag02drag01:[x1:865 x2:642 y1:390 y2:402]drag01drag13:[x1:642 x2:502 y1:402 y2:346],,,,,,,,,
,,survey,4422537,,survey-questions,,,,,,,,,,,,,,,,,,,,,,,,none,high,no,I made associations; as advised,The shell was the hardest; I'm not really sure why. It seemed to come in later.,no,Ty; this was very interesting!
